HOME_COUNTY,FTE,PERIOD,EMPLOYEEID,REGIONID,Name
Logan,100 %,06/2012,232,2,Marlen Musso  
Logan,100 %,08/2012,232,2,Marlen Musso  
Logan,100 %,09/2012,232,2,Marlen Musso  
Logan,100 %,10/2012,232,2,Marlen Musso  
Pittsburg,100 %,06/2013,233,16,Marvel Mull  
Pittsburg,100 %,07/2013,233,16,Marvel Mull  
Pittsburg,100 %,08/2013,233,16,Marvel Mull  
Pittsburg,100 %,09/2013,233,16,Marvel Mull  
Pittsburg,100 %,10/2013,233,16,Marvel Mull  
Pittsburg,100 %,12/2013,233,16,Marvel Mull  
Pittsburg,100 %,01/2014,233,16,Marvel Mull  
Pittsburg,100 %,02/2014,233,15,Marvel Mull  
Pittsburg,100 %,03/2014,233,16,Marvel Mull  
Pittsburg,100 %,04/2014,233,15,Marvel Mull  
Pittsburg,100 %,05/2014,233,15,Marvel Mull  
Pittsburg,100 %,06/2014,233,16,Marvel Mull  
Pittsburg,100 %,07/2014,233,16,Marvel Mull  
Pittsburg,100 %,08/2014,233,15,Marvel Mull  
Pittsburg,100 %,09/2014,233,15,Marvel Mull  
Pittsburg,100 %,10/2014,233,15,Marvel Mull  
Pittsburg,100 %,11/2014,233,15,Marvel Mull  
Pittsburg,50 %,12/2014,233,15,Marvel Mull  
Pittsburg,100 %,01/2015,233,15,Marvel Mull  
Pittsburg,100 %,02/2015,233,15,Marvel Mull  
Pittsburg,100 %,03/2015,233,16,Marvel Mull  
Pittsburg,100 %,04/2015,233,16,Marvel Mull  
Pittsburg,100 %,05/2015,233,16,Marvel Mull  
Pittsburg,100 %,06/2015,233,16,Marvel Mull  
Oklahoma,100 %,07/2013,234,44,Marx Marinello  
Oklahoma,100 %,08/2013,234,44,Marx Marinello  
Oklahoma,100 %,09/2013,234,44,Marx Marinello  
Oklahoma,100 %,10/2013,234,44,Marx Marinello  
Oklahoma,100 %,12/2013,234,44,Marx Marinello  
Oklahoma,100 %,01/2014,234,44,Marx Marinello  
Oklahoma,100 %,02/2014,234,44,Marx Marinello  
Oklahoma,100 %,03/2014,234,44,Marx Marinello  
Oklahoma,100 %,04/2014,234,44,Marx Marinello  
Oklahoma,100 %,05/2014,234,44,Marx Marinello  
Oklahoma,100 %,06/2014,234,44,Marx Marinello  
Oklahoma,100 %,07/2014,234,44,Marx Marinello  
Oklahoma,100 %,08/2014,234,44,Marx Marinello  
Oklahoma,100 %,09/2014,234,44,Marx Marinello  
Oklahoma,100 %,10/2014,234,44,Marx Marinello  
Oklahoma,50 %,11/2014,234,44,Marx Marinello  
Oklahoma,50 %,12/2014,234,44,Marx Marinello  
Oklahoma,100 %,01/2015,234,44,Marx Marinello  
Oklahoma,100 %,02/2015,234,44,Marx Marinello  
Oklahoma,100 %,03/2015,234,44,Marx Marinello  
Oklahoma,100 %,04/2015,234,44,Marx Marinello  
Oklahoma,100 %,05/2015,234,44,Marx Marinello  
Oklahoma,100 %,06/2015,234,44,Marx Marinello  
Oklahoma,100 %,07/2015,234,44,Marx Marinello  
Oklahoma,100 %,08/2015,234,44,Marx Marinello  
Oklahoma,100 %,09/2015,234,44,Marx Marinello  
Tulsa,100 %,09/2012,235,10,Mathew Matthes  
Tulsa,100 %,10/2012,235,10,Mathew Matthes  
Tulsa,100 %,12/2012,235,10,Mathew Matthes  
Tulsa,76 %,01/2013,235,10,Mathew Matthes  
Tulsa,100 %,02/2013,235,10,Mathew Matthes  
Tulsa,76 %,03/2013,235,10,Mathew Matthes  
Tulsa,100 %,06/2013,235,10,Mathew Matthes  
Tulsa,100 %,07/2013,235,10,Mathew Matthes  
Tulsa,100 %,08/2013,235,10,Mathew Matthes  
Tulsa,100 %,09/2013,235,10,Mathew Matthes  
Tulsa,100 %,10/2013,235,10,Mathew Matthes  
Tulsa,100 %,12/2013,235,10,Mathew Matthes  
Alfalfa,100 %,08/2014,236,45,Maxima Mcgavock  
Grant,100 %,08/2014,236,45,Maxima Mcgavock  
Major,100 %,08/2014,236,45,Maxima Mcgavock  
Alfalfa,100 %,09/2014,236,45,Maxima Mcgavock  
Grant,100 %,09/2014,236,45,Maxima Mcgavock  
Major,50 %,09/2014,236,45,Maxima Mcgavock  
Alfalfa,100 %,10/2014,236,45,Maxima Mcgavock  
Grant,50 %,10/2014,236,45,Maxima Mcgavock  
Major,100 %,10/2014,236,45,Maxima Mcgavock  
Alfalfa,100 %,11/2014,236,45,Maxima Mcgavock  
Grant,100 %,11/2014,236,45,Maxima Mcgavock  
Major,100 %,11/2014,236,45,Maxima Mcgavock  
Alfalfa,100 %,12/2014,236,45,Maxima Mcgavock  
Grant,100 %,12/2014,236,45,Maxima Mcgavock  
Major,100 %,12/2014,236,45,Maxima Mcgavock  
Alfalfa,100 %,01/2015,236,45,Maxima Mcgavock  
Grant,100 %,01/2015,236,45,Maxima Mcgavock  
Major,100 %,01/2015,236,45,Maxima Mcgavock  
Alfalfa,100 %,02/2015,236,45,Maxima Mcgavock  
Grant,100 %,02/2015,236,45,Maxima Mcgavock  
Major,100 %,02/2015,236,45,Maxima Mcgavock  
Garfield,100 %,06/2012,237,46,Melaine Milici  
Garfield,100 %,08/2012,237,46,Melaine Milici  
Garfield,100 %,09/2012,237,46,Melaine Milici  
Garfield,100 %,10/2012,237,46,Melaine Milici  
Garfield,76 %,12/2012,237,46,Melaine Milici  
Garfield,100 %,01/2013,237,46,Melaine Milici  
Garfield,100 %,02/2013,237,46,Melaine Milici  
Garfield,100 %,03/2013,237,46,Melaine Milici  
Garfield,100 %,06/2013,237,46,Melaine Milici  
Garfield,100 %,07/2013,237,46,Melaine Milici  
Garfield,100 %,08/2013,237,46,Melaine Milici  
Garfield,100 %,09/2013,237,46,Melaine Milici  
Garfield,100 %,10/2013,237,46,Melaine Milici  
Garfield,50 %,12/2013,237,46,Melaine Milici  
Garfield,100 %,01/2014,237,46,Melaine Milici  
Garfield,100 %,02/2014,237,46,Melaine Milici  
Garfield,100 %,03/2014,237,46,Melaine Milici  
Garfield,100 %,04/2014,237,46,Melaine Milici  
Garfield,100 %,05/2014,237,46,Melaine Milici  
Garfield,100 %,06/2014,237,46,Melaine Milici  
Garfield,100 %,07/2014,237,46,Melaine Milici  
Beaver,100 %,08/2014,237,46,Melaine Milici  
Cimmarron,100 %,08/2014,237,46,Melaine Milici  
Ellis,100 %,08/2014,237,46,Melaine Milici  
Harper,100 %,08/2014,237,46,Melaine Milici  
Woods,100 %,08/2014,237,46,Melaine Milici  
Garfield,100 %,08/2014,237,46,Melaine Milici  
Beaver,100 %,09/2014,237,46,Melaine Milici  
Cimmarron,100 %,09/2014,237,46,Melaine Milici  
Ellis,100 %,09/2014,237,46,Melaine Milici  
Harper,100 %,09/2014,237,46,Melaine Milici  
Woods,100 %,09/2014,237,46,Melaine Milici  
Garfield,100 %,09/2014,237,46,Melaine Milici  
Beaver,100 %,10/2014,237,46,Melaine Milici  
Cimmarron,100 %,10/2014,237,46,Melaine Milici  
Ellis,100 %,10/2014,237,46,Melaine Milici  
Harper,100 %,10/2014,237,46,Melaine Milici  
Woods,100 %,10/2014,237,46,Melaine Milici  
Garfield,100 %,10/2014,237,46,Melaine Milici  
Beaver,100 %,11/2014,237,46,Melaine Milici  
Cimmarron,50 %,11/2014,237,46,Melaine Milici  
Ellis,100 %,11/2014,237,46,Melaine Milici  
Harper,100 %,11/2014,237,46,Melaine Milici  
Woods,100 %,11/2014,237,46,Melaine Milici  
Garfield,100 %,11/2014,237,46,Melaine Milici  
Beaver,100 %,12/2014,237,46,Melaine Milici  
Cimmarron,100 %,12/2014,237,46,Melaine Milici  
Ellis,100 %,12/2014,237,46,Melaine Milici  
Harper,100 %,12/2014,237,46,Melaine Milici  
Woods,100 %,12/2014,237,46,Melaine Milici  
Garfield,100 %,12/2014,237,46,Melaine Milici  
Beaver,100 %,01/2015,237,46,Melaine Milici  
Cimmarron,100 %,01/2015,237,46,Melaine Milici  
Ellis,76 %,01/2015,237,46,Melaine Milici  
Harper,100 %,01/2015,237,46,Melaine Milici  
Woods,100 %,01/2015,237,46,Melaine Milici  
Garfield,100 %,01/2015,237,46,Melaine Milici  
Beaver,100 %,02/2015,237,46,Melaine Milici  
Cimmarron,100 %,02/2015,237,46,Melaine Milici  
Ellis,100 %,02/2015,237,46,Melaine Milici  
Harper,100 %,02/2015,237,46,Melaine Milici  
Woods,100 %,02/2015,237,46,Melaine Milici  
Garfield,100 %,02/2015,237,46,Melaine Milici  
Alfalfa,100 %,03/2015,237,46,Melaine Milici  
Grant,100 %,03/2015,237,46,Melaine Milici  
Major,50 %,03/2015,237,46,Melaine Milici  
Beaver,100 %,03/2015,237,46,Melaine Milici  
Cimmarron,100 %,03/2015,237,46,Melaine Milici  
Ellis,50 %,03/2015,237,46,Melaine Milici  
Harper,100 %,03/2015,237,46,Melaine Milici  
Woods,100 %,03/2015,237,46,Melaine Milici  
Garfield,100 %,03/2015,237,46,Melaine Milici  
Alfalfa,100 %,04/2015,237,46,Melaine Milici  
Grant,100 %,04/2015,237,46,Melaine Milici  
Major,100 %,04/2015,237,46,Melaine Milici  
Beaver,100 %,04/2015,237,46,Melaine Milici  
Cimmarron,100 %,04/2015,237,46,Melaine Milici  
Ellis,100 %,04/2015,237,46,Melaine Milici  
Harper,100 %,04/2015,237,46,Melaine Milici  
Woods,100 %,04/2015,237,46,Melaine Milici  
Garfield,50 %,04/2015,237,46,Melaine Milici  
Alfalfa,50 %,05/2015,237,46,Melaine Milici  
Grant,100 %,05/2015,237,46,Melaine Milici  
Major,100 %,05/2015,237,46,Melaine Milici  
Beaver,100 %,05/2015,237,46,Melaine Milici  
Cimmarron,100 %,05/2015,237,46,Melaine Milici  
Ellis,100 %,05/2015,237,46,Melaine Milici  
Woods,100 %,05/2015,237,46,Melaine Milici  
Garfield,76 %,05/2015,237,46,Melaine Milici  
Alfalfa,100 %,06/2015,237,46,Melaine Milici  
Grant,100 %,06/2015,237,46,Melaine Milici  
Major,100 %,06/2015,237,46,Melaine Milici  
Beaver,100 %,06/2015,237,46,Melaine Milici  
Cimmarron,100 %,06/2015,237,46,Melaine Milici  
Ellis,100 %,06/2015,237,46,Melaine Milici  
Woods,100 %,06/2015,237,46,Melaine Milici  
Garfield,100 %,06/2015,237,46,Melaine Milici  
Alfalfa,100 %,07/2015,237,46,Melaine Milici  
Grant,100 %,07/2015,237,46,Melaine Milici  
Major,100 %,07/2015,237,46,Melaine Milici  
Beaver,100 %,07/2015,237,46,Melaine Milici  
Cimmarron,100 %,07/2015,237,46,Melaine Milici  
Ellis,100 %,07/2015,237,46,Melaine Milici  
Woods,100 %,07/2015,237,46,Melaine Milici  
Garfield,50 %,07/2015,237,46,Melaine Milici  
Alfalfa,100 %,08/2015,237,46,Melaine Milici  
Grant,100 %,08/2015,237,46,Melaine Milici  
Major,100 %,08/2015,237,46,Melaine Milici  
Beaver,100 %,08/2015,237,46,Melaine Milici  
Cimmarron,100 %,08/2015,237,46,Melaine Milici  
Ellis,50 %,08/2015,237,46,Melaine Milici  
Woods,100 %,08/2015,237,46,Melaine Milici  
Garfield,50 %,08/2015,237,46,Melaine Milici  
Alfalfa,100 %,09/2015,237,46,Melaine Milici  
Grant,100 %,09/2015,237,46,Melaine Milici  
Major,100 %,09/2015,237,46,Melaine Milici  
Beaver,100 %,09/2015,237,46,Melaine Milici  
Cimmarron,100 %,09/2015,237,46,Melaine Milici  
Ellis,100 %,09/2015,237,46,Melaine Milici  
Harper,100 %,09/2015,237,46,Melaine Milici  
Woods,100 %,09/2015,237,46,Melaine Milici  
Garfield,100 %,09/2015,237,46,Melaine Milici  
Canadian,76 %,06/2012,238,36,Mellie Meisel  
Canadian,100 %,08/2012,238,36,Mellie Meisel  
Canadian,100 %,09/2012,238,36,Mellie Meisel  
Canadian,100 %,10/2012,238,36,Mellie Meisel  
Canadian,100 %,12/2012,238,36,Mellie Meisel  
Canadian,100 %,01/2013,238,36,Mellie Meisel  
Canadian,100 %,02/2013,238,36,Mellie Meisel  
Oklahoma,100 %,02/2013,238,30,Mellie Meisel  
Oklahoma,100 %,03/2013,238,30,Mellie Meisel  
Oklahoma,100 %,06/2013,238,30,Mellie Meisel  
Oklahoma,50 %,07/2013,238,30,Mellie Meisel  
Oklahoma,100 %,08/2013,238,30,Mellie Meisel  
Choctaw,100 %,06/2012,239,38,Melony Melville  
Choctaw,100 %,08/2012,239,38,Melony Melville  
Choctaw,100 %,09/2012,239,38,Melony Melville  
Choctaw,100 %,10/2012,239,38,Melony Melville  
Choctaw,100 %,12/2012,239,38,Melony Melville  
Choctaw,100 %,01/2013,239,38,Melony Melville  
Choctaw,100 %,02/2013,239,38,Melony Melville  
Choctaw,100 %,03/2013,239,38,Melony Melville  
Choctaw,100 %,06/2013,239,38,Melony Melville  
Choctaw,100 %,07/2013,239,38,Melony Melville  
Choctaw,100 %,08/2013,239,38,Melony Melville  
Choctaw,100 %,09/2013,239,38,Melony Melville  
Choctaw,100 %,10/2013,239,38,Melony Melville  
Choctaw,100 %,12/2013,239,51,Melony Melville  
Choctaw,100 %,01/2014,239,53,Melony Melville  
Choctaw,50 %,02/2014,239,53,Melony Melville  
Choctaw,100 %,03/2014,239,51,Melony Melville  
Choctaw,100 %,04/2014,239,53,Melony Melville  
Choctaw,100 %,05/2014,239,53,Melony Melville  
Choctaw,100 %,06/2014,239,32,Melony Melville  
Choctaw,100 %,07/2014,239,32,Melony Melville  
Choctaw,100 %,08/2014,239,31,Melony Melville  
Choctaw,100 %,09/2014,239,31,Melony Melville  
Choctaw,100 %,10/2014,239,31,Melony Melville  
Choctaw,100 %,11/2014,239,31,Melony Melville  
Choctaw,100 %,12/2014,239,31,Melony Melville  
Choctaw,100 %,01/2015,239,31,Melony Melville  
Choctaw,50 %,02/2015,239,31,Melony Melville  
Choctaw,100 %,03/2015,239,32,Melony Melville  
Choctaw,100 %,04/2015,239,32,Melony Melville  
Choctaw,100 %,05/2015,239,32,Melony Melville  
Choctaw,100 %,06/2015,239,32,Melony Melville  
Choctaw,50 %,07/2015,239,32,Melony Melville  
Choctaw,100 %,08/2015,239,32,Melony Melville  
Choctaw,50 %,09/2015,239,32,Melony Melville  
Oklahoma,100 %,02/2013,240,30,Mia Mcdorman  
Oklahoma,50 %,03/2013,240,44,Mia Mcdorman  
Oklahoma,100 %,06/2013,240,44,Mia Mcdorman  
Oklahoma,100 %,07/2013,240,44,Mia Mcdorman  
Oklahoma,100 %,08/2013,240,44,Mia Mcdorman  
Oklahoma,100 %,09/2013,240,44,Mia Mcdorman  
Oklahoma,100 %,10/2013,240,44,Mia Mcdorman  
Oklahoma,100 %,12/2013,240,44,Mia Mcdorman  
Oklahoma,100 %,01/2014,240,44,Mia Mcdorman  
Oklahoma,100 %,02/2014,240,44,Mia Mcdorman  
Oklahoma,100 %,03/2014,240,44,Mia Mcdorman  
Oklahoma,100 %,04/2014,240,44,Mia Mcdorman  
Oklahoma,100 %,05/2014,240,44,Mia Mcdorman  
Oklahoma,100 %,06/2014,240,44,Mia Mcdorman  
Oklahoma,50 %,07/2014,240,44,Mia Mcdorman  
Oklahoma,100 %,08/2014,240,44,Mia Mcdorman  
Oklahoma,100 %,09/2014,240,44,Mia Mcdorman  
Oklahoma,100 %,10/2014,240,44,Mia Mcdorman  
Oklahoma,100 %,11/2014,240,44,Mia Mcdorman  
Oklahoma,100 %,12/2014,240,44,Mia Mcdorman  
Oklahoma,100 %,01/2015,240,44,Mia Mcdorman  
Oklahoma,100 %,02/2015,240,44,Mia Mcdorman  
Oklahoma,100 %,03/2015,240,44,Mia Mcdorman  
Oklahoma,100 %,04/2015,240,44,Mia Mcdorman  
Oklahoma,100 %,05/2015,240,44,Mia Mcdorman  
Oklahoma,100 %,06/2015,240,44,Mia Mcdorman  
Oklahoma,100 %,07/2015,240,44,Mia Mcdorman  
Oklahoma,100 %,08/2015,240,44,Mia Mcdorman  
Oklahoma,100 %,09/2015,240,44,Mia Mcdorman  
Payne,100 %,06/2014,241,53,Michal Maine  
Oklahoma,100 %,02/2013,242,30,Mila Mack  
Oklahoma,100 %,03/2013,242,9,Mila Mack  
Oklahoma,100 %,06/2013,242,9,Mila Mack  
Oklahoma,100 %,07/2013,242,9,Mila Mack  
Oklahoma,100 %,08/2013,242,9,Mila Mack  
Oklahoma,100 %,09/2013,242,9,Mila Mack  
Oklahoma,50 %,10/2013,242,9,Mila Mack  
Oklahoma,100 %,12/2013,242,9,Mila Mack  
Oklahoma,76 %,01/2014,242,9,Mila Mack  
Oklahoma,100 %,02/2014,242,9,Mila Mack  
Oklahoma,100 %,03/2014,242,9,Mila Mack  
Oklahoma,100 %,04/2014,242,9,Mila Mack  
Oklahoma,50 %,05/2014,242,9,Mila Mack  
Oklahoma,100 %,06/2014,242,9,Mila Mack  
Oklahoma,100 %,07/2014,242,9,Mila Mack  
Oklahoma,100 %,08/2014,242,9,Mila Mack  
Oklahoma,100 %,09/2014,242,9,Mila Mack  
Oklahoma,100 %,10/2014,242,9,Mila Mack  
Oklahoma,100 %,11/2014,242,9,Mila Mack  
Oklahoma,100 %,12/2014,242,9,Mila Mack  
Oklahoma,100 %,01/2015,242,9,Mila Mack  
Oklahoma,100 %,02/2015,242,9,Mila Mack  
Oklahoma,100 %,03/2015,242,9,Mila Mack  
Oklahoma,100 %,04/2015,242,9,Mila Mack  
Oklahoma,100 %,05/2015,242,9,Mila Mack  
Oklahoma,100 %,06/2015,242,9,Mila Mack  
Oklahoma,100 %,07/2015,242,9,Mila Mack  
Oklahoma,100 %,08/2015,242,9,Mila Mack  
Oklahoma,100 %,09/2015,242,9,Mila Mack  
Tulsa,100 %,06/2012,243,47,Milagros Mcsween  
Tulsa,100 %,08/2012,243,47,Milagros Mcsween  
Tulsa,100 %,09/2012,243,47,Milagros Mcsween  
Tulsa,100 %,10/2012,243,47,Milagros Mcsween  
Tulsa,100 %,12/2012,243,47,Milagros Mcsween  
Tulsa,100 %,01/2013,243,47,Milagros Mcsween  
Tulsa,100 %,02/2013,243,47,Milagros Mcsween  
Tulsa,100 %,03/2013,243,47,Milagros Mcsween  
Tulsa,100 %,06/2013,243,47,Milagros Mcsween  
Tulsa,100 %,07/2013,243,47,Milagros Mcsween  
Tulsa,100 %,08/2013,243,47,Milagros Mcsween  
Tulsa,100 %,09/2013,243,47,Milagros Mcsween  
Tulsa,100 %,10/2013,243,47,Milagros Mcsween  
Tulsa,100 %,12/2013,243,47,Milagros Mcsween  
Tulsa,100 %,01/2014,243,47,Milagros Mcsween  
Tulsa,100 %,03/2014,243,47,Milagros Mcsween  
Tulsa,100 %,06/2014,243,47,Milagros Mcsween  
Tulsa,100 %,07/2014,243,47,Milagros Mcsween  
Oklahoma,100 %,08/2015,244,22,Mitsuko Marquis  
Oklahoma,100 %,09/2015,244,7,Mitsuko Marquis  
Garvin,100 %,06/2014,245,29,Mitsuko Moulton  
Garvin,100 %,07/2014,245,29,Mitsuko Moulton  
Garvin,100 %,08/2014,245,28,Mitsuko Moulton  
Garvin,100 %,09/2014,245,28,Mitsuko Moulton  
Garvin,100 %,10/2014,245,28,Mitsuko Moulton  
Garvin,100 %,11/2014,245,28,Mitsuko Moulton  
Garvin,100 %,12/2014,245,28,Mitsuko Moulton  
Garvin,100 %,01/2015,245,28,Mitsuko Moulton  
Garvin,100 %,02/2015,245,28,Mitsuko Moulton  
Garvin,100 %,03/2015,245,29,Mitsuko Moulton  
Garvin,100 %,04/2015,245,29,Mitsuko Moulton  
Garvin,100 %,05/2015,245,29,Mitsuko Moulton  
Garvin,100 %,06/2015,245,29,Mitsuko Moulton  
Garvin,100 %,07/2015,245,29,Mitsuko Moulton  
Garvin,100 %,08/2015,245,29,Mitsuko Moulton  
Garvin,100 %,09/2015,245,29,Mitsuko Moulton  
Creek,100 %,06/2012,246,2,Mitzi Mole  
Creek,100 %,08/2012,246,2,Mitzi Mole  
Creek,100 %,09/2012,246,2,Mitzi Mole  
Creek,100 %,10/2012,246,2,Mitzi Mole  
Creek,100 %,12/2012,246,2,Mitzi Mole  
Creek,100 %,01/2013,246,2,Mitzi Mole  
Creek,100 %,02/2013,246,2,Mitzi Mole  
Creek,100 %,03/2013,246,2,Mitzi Mole  
Creek,100 %,06/2013,246,2,Mitzi Mole  
Creek,100 %,07/2013,246,2,Mitzi Mole  
Creek,100 %,08/2013,246,2,Mitzi Mole  
Creek,100 %,09/2013,246,2,Mitzi Mole  
Creek,100 %,10/2013,246,2,Mitzi Mole  
Creek,100 %,12/2013,246,2,Mitzi Mole  
Creek,100 %,01/2014,246,2,Mitzi Mole  
Creek,100 %,02/2014,246,1,Mitzi Mole  
Creek,100 %,03/2014,246,2,Mitzi Mole  
Creek,100 %,04/2014,246,1,Mitzi Mole  
Creek,100 %,05/2014,246,1,Mitzi Mole  
Creek,100 %,06/2014,246,2,Mitzi Mole  
Creek,100 %,07/2014,246,2,Mitzi Mole  
Creek,100 %,08/2014,246,1,Mitzi Mole  
Pontotoc,100 %,01/2014,247,16,Monty Mor  
Pontotoc,100 %,02/2014,247,15,Monty Mor  
Pontotoc,100 %,03/2014,247,16,Monty Mor  
Pontotoc,100 %,04/2014,247,15,Monty Mor  
Pontotoc,100 %,05/2014,247,15,Monty Mor  
Pontotoc,100 %,06/2014,247,16,Monty Mor  
Pontotoc,50 %,07/2014,247,16,Monty Mor  
Pontotoc,100 %,08/2014,247,15,Monty Mor  
Pontotoc,100 %,09/2014,247,15,Monty Mor  
Pontotoc,100 %,10/2014,247,15,Monty Mor  
Pontotoc,100 %,11/2014,247,15,Monty Mor  
Pontotoc,100 %,12/2014,247,15,Monty Mor  
Pontotoc,100 %,01/2015,247,15,Monty Mor  
Pontotoc,100 %,02/2015,247,15,Monty Mor  
Pontotoc,100 %,03/2015,247,16,Monty Mor  
Pontotoc,100 %,04/2015,247,16,Monty Mor  
Pontotoc,100 %,05/2015,247,16,Monty Mor  
Pontotoc,100 %,06/2015,247,16,Monty Mor  
Pontotoc,50 %,07/2015,247,16,Monty Mor  
Caddo,100 %,07/2014,248,18,Moriah Millikin  
Caddo,100 %,08/2014,248,17,Moriah Millikin  
Caddo,100 %,09/2014,248,17,Moriah Millikin  
Caddo,100 %,10/2014,248,17,Moriah Millikin  
Caddo,100 %,11/2014,248,17,Moriah Millikin  
Caddo,100 %,12/2014,248,17,Moriah Millikin  
Caddo,100 %,01/2015,248,17,Moriah Millikin  
Caddo,100 %,02/2015,248,17,Moriah Millikin  
Caddo,100 %,03/2015,248,18,Moriah Millikin  
Caddo,100 %,04/2015,248,18,Moriah Millikin  
Caddo,100 %,05/2015,248,18,Moriah Millikin  
Caddo,100 %,06/2015,248,18,Moriah Millikin  
Caddo,100 %,07/2015,248,18,Moriah Millikin  
Caddo,100 %,08/2015,248,18,Moriah Millikin  
Caddo,100 %,09/2015,248,18,Moriah Millikin  
Hughes,100 %,08/2014,249,48,Myrna Mayhan  
Okfuskee,100 %,08/2014,249,48,Myrna Mayhan  
Hughes,100 %,09/2014,249,48,Myrna Mayhan  
Okfuskee,100 %,09/2014,249,48,Myrna Mayhan  
Hughes,100 %,10/2014,249,48,Myrna Mayhan  
Okfuskee,100 %,10/2014,249,48,Myrna Mayhan  
Hughes,100 %,11/2014,249,48,Myrna Mayhan  
Okfuskee,76 %,11/2014,249,48,Myrna Mayhan  
Hughes,100 %,12/2014,249,48,Myrna Mayhan  
Okfuskee,50 %,12/2014,249,48,Myrna Mayhan  
Hughes,100 %,01/2015,249,48,Myrna Mayhan  
Okfuskee,100 %,01/2015,249,48,Myrna Mayhan  
Hughes,100 %,02/2015,249,48,Myrna Mayhan  
Okfuskee,100 %,02/2015,249,48,Myrna Mayhan  
Pottawatomie,100 %,06/2012,250,49,Nadine Newnam  
Pottawatomie,100 %,08/2012,250,49,Nadine Newnam  
Pottawatomie,50 %,09/2012,250,49,Nadine Newnam  
Pottawatomie,100 %,10/2012,250,49,Nadine Newnam  
Pottawatomie,100 %,12/2012,250,49,Nadine Newnam  
Pottawatomie,50 %,01/2013,250,49,Nadine Newnam  
Pottawatomie,100 %,02/2013,250,49,Nadine Newnam  
Pottawatomie,100 %,03/2013,250,49,Nadine Newnam  
Pottawatomie,100 %,06/2013,250,49,Nadine Newnam  
Pottawatomie,100 %,07/2013,250,49,Nadine Newnam  
Pottawatomie,100 %,08/2013,250,49,Nadine Newnam  
Pottawatomie,100 %,09/2013,250,49,Nadine Newnam  
Pottawatomie,100 %,10/2013,250,49,Nadine Newnam  
Pottawatomie,100 %,12/2013,250,49,Nadine Newnam  
Pottawatomie,100 %,01/2014,250,49,Nadine Newnam  
Pottawatomie,100 %,02/2014,250,49,Nadine Newnam  
Pottawatomie,100 %,03/2014,250,49,Nadine Newnam  
Pottawatomie,100 %,04/2014,250,49,Nadine Newnam  
Pottawatomie,100 %,05/2014,250,49,Nadine Newnam  
Pottawatomie,100 %,06/2014,250,49,Nadine Newnam  
Pottawatomie,100 %,07/2014,250,49,Nadine Newnam  
Pottawatomie,100 %,08/2014,250,49,Nadine Newnam  
Pottawatomie,100 %,09/2014,250,49,Nadine Newnam  
Pottawatomie,100 %,10/2014,250,49,Nadine Newnam  
Pottawatomie,100 %,11/2014,250,49,Nadine Newnam  
Pottawatomie,100 %,12/2014,250,49,Nadine Newnam  
Pottawatomie,100 %,01/2015,250,49,Nadine Newnam  
Pottawatomie,100 %,02/2015,250,49,Nadine Newnam  
Hughes,50 %,03/2015,250,49,Nadine Newnam  
Okfuskee,100 %,03/2015,250,49,Nadine Newnam  
Pottawatomie,100 %,03/2015,250,49,Nadine Newnam  
Hughes,100 %,04/2015,250,49,Nadine Newnam  
Okfuskee,100 %,04/2015,250,49,Nadine Newnam  
Pottawatomie,100 %,04/2015,250,49,Nadine Newnam  
Hughes,100 %,05/2015,250,49,Nadine Newnam  
Okfuskee,100 %,05/2015,250,49,Nadine Newnam  
Pottawatomie,100 %,05/2015,250,49,Nadine Newnam  
Hughes,100 %,06/2015,250,49,Nadine Newnam  
Okfuskee,100 %,06/2015,250,49,Nadine Newnam  
Pottawatomie,100 %,06/2015,250,49,Nadine Newnam  
Hughes,100 %,07/2015,250,49,Nadine Newnam  
Okfuskee,50 %,07/2015,250,49,Nadine Newnam  
Pottawatomie,100 %,07/2015,250,49,Nadine Newnam  
Hughes,100 %,08/2015,250,49,Nadine Newnam  
Okfuskee,50 %,08/2015,250,49,Nadine Newnam  
Pottawatomie,50 %,08/2015,250,49,Nadine Newnam  
Hughes,100 %,09/2015,250,49,Nadine Newnam  
Okfuskee,76 %,09/2015,250,49,Nadine Newnam  
Pottawatomie,100 %,09/2015,250,49,Nadine Newnam  
Leflore,100 %,06/2012,251,26,Nanette Newman  
Leflore,100 %,08/2012,251,26,Nanette Newman  
Leflore,100 %,09/2012,251,26,Nanette Newman  
Leflore,100 %,10/2012,251,26,Nanette Newman  
Leflore,100 %,12/2012,251,26,Nanette Newman  
Leflore,100 %,01/2013,251,26,Nanette Newman  
Leflore,100 %,02/2013,251,26,Nanette Newman  
Leflore,100 %,03/2013,251,26,Nanette Newman  
Leflore,100 %,06/2013,251,26,Nanette Newman  
Leflore,100 %,07/2013,251,26,Nanette Newman  
Leflore,100 %,08/2013,251,26,Nanette Newman  
Leflore,100 %,09/2013,251,26,Nanette Newman  
Leflore,100 %,10/2013,251,26,Nanette Newman  
Leflore,100 %,12/2013,251,26,Nanette Newman  
Leflore,100 %,01/2014,251,26,Nanette Newman  
Leflore,76 %,02/2014,251,25,Nanette Newman  
Leflore,100 %,03/2014,251,26,Nanette Newman  
Leflore,100 %,04/2014,251,25,Nanette Newman  
Leflore,100 %,05/2014,251,25,Nanette Newman  
Leflore,100 %,06/2014,251,26,Nanette Newman  
Leflore,100 %,07/2014,251,26,Nanette Newman  
